IMDB ID,Title,Actors,Writer,Genre,Plot
tt6898970,Tidelands,"Charlotte Best, Marco Pigossi, Aaron Jakubenko, Mattias Inwood","Stephen M. Irwin, Nathan Mayfield, Leigh McGrath, Tracey Robertson","Crime, Drama, Fantasy","After an ex-con returns to her fishing village, a dead body leads her to uncover the secrets of the town and its half-siren, half-human residents."
tt5511582,Timeless,"Abigail Spencer, Matt Lanter, Malcolm Barrett, Paterson Joseph","Eric Kripke, Shawn Ryan","Action, Adventure, Drama, Sci-Fi",An unlikely trio travel through time in order to battle unknown criminals and protect history as we know it.
tt4607112,Tin Star,"Tim Roth, Genevieve O'Reilly, Abigail Lawrie, Christina Hendricks",  ,"Crime, Drama, Thriller","Ex undercover UK cop turned police chief of a small town in the Canadian Rockies does what he must to defend his family from those in power whether it's the oilmen, the preachers or the gangsters."
tt0098929,Tiny Toon Adventures,"Charlie Adler, Tress MacNeille, Joe Alaskey, Frank Welker",  ,"Animation, Adventure, Comedy, Family","The wacky adventures of the new young hip generation of Warner Bros. Looney Tunes characters, most of them descendants of the original classic toon cast."
tt1043813,Titans,"Teagan Croft, Brenton Thwaites, Anna Diop, Ryan Potter","Greg Berlanti, Akiva Goldsman, Geoff Johns","Action, Adventure, Drama, Fantasy, Sci-Fi",A team of young superheroes led by Nightwing (formerly Batman's first Robin) form to combat evil and other perils.
IMDB ID,Title,Actors,Writer,Genre,Plot
tt3741634,Tokyo Ghoul,"Natsuki Hanae, Austin Tindle, Sora Amamiya, Brina Palencia",  ,"Animation, Action, Drama, Fantasy, Horror, Thriller","A Tokyo college student is attacked by a ghoul, a superpowered human who feeds on human flesh. He survives, but has become part ghoul and becomes a fugitive on the run."
tt3104072,Tokyo Ravens,Terri Doty,  ,"Animation, Action, Comedy","Tsuchimikado Harutora was born into the prestigious Onmyoji family, but can't see ""spirit energy"". Therefore, he's been enjoying a peaceful daily life with his friends at the Onmyo branch ..."
tt0274294,Tom and Jerry,  ,"Joseph Barbera, William Hanna","Animation, Comedy, Family",A weekly Saturday (later Sunday) Morning repackaged compilation with new wraparounds featuring two Tom and Jerry cartoons sandwiching other MGM animated theatrical shorts.
tt0780438,Tom and Jerry Tales,Don Brown,  ,"Animation, Comedy, Family",Tom and Jerry return with vengeance in this new show.
tt0054572,Top Cat,"Leo DeLyon, Allen Jenkins, Arnold Stang, Maurice Gosfield","Joseph Barbera, William Hanna","Animation, Comedy, Family","Top Cat is the leader of a group of alley cats, always trying to cheat someone."
tt0765425,Top Chef,"Tom Colicchio, Padma Lakshmi, Gail Simmons",  ,"Game-Show, Reality-TV","A reality competition show in which chefs compete against one another in culinary challenges and are a judged by a panel of food and wine experts, with one or more contestants eliminated each episode."
tt1628033,Top Gear,"Richard Hammond, Jeremy Clarkson, James May, Ben Collins",  ,"Comedy, Talk-Show","The hosts talk about everything car-related. From new cars to how they're fueled, this show has it all."
tt2103085,Top of the Lake,"Elisabeth Moss, David Wenham, Peter Mullan, Thomas M. Wright","Jane Campion, Gerard Lee","Crime, Drama, Mystery, Thriller","Obsessed with the disappearance of a 12-year-old pregnant girl near a freezing lake in New Zealand, a brave detective will find herself up against small-town secrets and a side of herself that was meticulously kept at bay."
tt1279024,Toradora!,"Rie Kugimiya, Junji Majima, Yui Horie, Hirofumi Nojima",  ,"Animation, Comedy, Drama, Romance","Ryuji Takasu lives in a falling down house with his mother, and although being a nice guy is cursed with the evil look of his father causing people to avoid him. Taiga Aisaka is a tiny,self..."
tt0485301,Torchwood,"John Barrowman, Eve Myles, Kai Owen, Gareth David-Lloyd",Russell T. Davies,"Action, Drama, Sci-Fi, Thriller","The members of the Torchwood Institute, a secret organization founded by the British Crown, fight to protect the Earth from extraterrestrial and supernatural threats."
tt1430587,Tosh.0,Daniel Tosh,"Mike Gibbons, Daniel Tosh",Comedy,Daniel Tosh provides humorous commentary on content from the Internet.
tt0283226,Totally Spies!,"Jennifer Hale, Andrea Baker, Katie Griffin, Adrian Truss","David Michel, Vincent Chalvon-Demersay","Animation, Action, Adventure, Comedy, Mystery","Three teenage girls from Beverly Hills attempt to balance their lives as high school (later university) students with their undercover work as super-spies, battling an array of bizarre criminals."
tt1821681,Touch,"Kiefer Sutherland, David Mazouz, Gugu Mbatha-Raw, Lukas Haas",Tim Kring,"Drama, Mystery, Sci-Fi",A widower struggling to raise his emotionally challenged son discovers that he can predict events before they happen.
tt0290988,Trailer Park Boys,"John Paul Tremblay, Robb Wells, Mike Smith, John Dunsworth",Mike Clattenburg,"Comedy, Crime",Three petty felons have a documentary made about their life in a trailer park.
tt9814900,Trailer Park Boys: The Animated Series,"John Paul Tremblay, Robb Wells, Mike Smith, Patrick Roach",  ,"Animation, Comedy","Nova Scotia's favorite miscreants have always been super sketchy. Now, carrying on from the Season 12 finale, the boys have become complete cartoons."
tt7371896,Traitors,"Emma Appleton, Michael Stuhlbarg, Keeley Hawes, Brandon P Bell",  ,  ,A British civil servant agrees to spy on her own government for the Americans in the aftermath of WWII.
tt1659175,Transformers Prime,"Peter Cullen, Sumalee Montano, Jeffrey Combs, Frank Welker",  ,"Animation, Action, Adventure, Sci-Fi",In this new set of adventures the Autobots live on Earth and maintain their secret identity. They are joined by 3 teens as they battle the Decepticons.
tt3502262,Transparent,"Jeffrey Tambor, Gaby Hoffmann, Amy Landecker, Jay Duplass",Jill Soloway,"Comedy, Drama",An L.A. family with serious boundary issues have their past and future unravel when a dramatic admission causes everyone's secrets to spill out.
tt1885102,Transporter: The Series,"Chris Vance, François Berléand, Charly Hübner, Violante Placido",  ,"Action, Crime","Frank Martin is an ex special ops, who now spends his life as a transporter on the other side of the law. With three rules, he always completes his contracts. One way, or the other."
tt5651844,Travelers,"Eric McCormack, MacKenzie Porter, Nesta Cooper, Jared Abrahamson",Brad Wright,"Drama, Mystery, Sci-Fi, Thriller","Hundreds of years from now, surviving humans discover how to send consciousness back through time, into people of the 21st century, while attempting to change the path of humanity."
tt0043067,Treasure Island,"Bobby Driscoll, Robert Newton, Basil Sydney, Walter Fitzgerald","Lawrence Edward Watkin (screenplay), Robert Louis Stevenson (story)","Adventure, Family",The treasure seeking adventures of young Jim Hawkins and pirate captain Long John Silver.
tt1279972,Treme,"Khandi Alexander, Rob Brown, Kim Dickens, Melissa Leo","Eric Ellis Overmyer, David Simon","Drama, Music","Life after Hurricane Katrina as the residents of New Orleans try to rebuild their lives, their homes, and their unique culture in the aftermath of one of the worst natural disasters in the USA."
tt6410184,Triage X,Ryôko Shiraishi,  ,"Animation, Action","A vigilante organization known as ""Black Label"" task themselves with killing undesirable people."
tt0251439,Trigun,"Masaya Onosaka, Johnny Yong Bosch, Dean Wein, Hiromi Tsuru",Yasuhiro Nightow,"Animation, Action, Comedy, Drama, Sci-Fi, Western",Vash the Stampede is the most infamous outlaw on the planet Gunsmoke and with a 60 billion double dollar price on his head the most sought after!
tt1734135,Trollhunters: Tales of Arcadia,"Charlie Saxton, Lexi Medrano, Anton Yelchin, Kelsey Grammer",Guillermo del Toro,"Animation, Adventure, Comedy, Family, Fantasy","An ordinary boy finds a magic amulet that chooses him to be a Trollhunter, a guardian that defends the world of humans and the secret world of trolls."
tt7539608,Trolls: The Beat Goes On!,"Sean T. Krishnan, Amanda Leighton, Declan Churchill Carter","Matthew Ireland Beans, Hannah Friedman","Animation, Adventure, Comedy, Family, Fantasy, Musical","The party keeps on going for Poppy, Branch and the others from DreamWorks Animation's hit Trolls (2016)."
tt5103758,Troy: Fall of a City,"Louis Hunter, Christiaan Schoombie, Bella Dayne, Jonas Armstrong",David Farr,"Action, Adventure, Fantasy, Romance, War","Retells the story of the 10 year siege of Troy, which occurred in the 12 or 13th century BC."
tt0844441,True Blood,"Anna Paquin, Stephen Moyer, Sam Trammell, Ryan Kwanten",Alan Ball,"Drama, Fantasy, Mystery, Romance, Thriller","Telepathic waitress Sookie Stackhouse encounters a strange new supernatural world when she meets the mysterious Bill, a southern Louisiana gentleman and vampire."
tt2356777,True Detective,"Matthew McConaughey, Colin Farrell, Mahershala Ali, Woody Harrelson",Nic Pizzolatto,"Crime, Drama, Mystery, Thriller","Seasonal anthology series in which police investigations unearth the personal and professional secrets of those involved, both within and outside the law."
tt1529572,Trust,"Clive Owen, Catherine Keener, Liana Liberato, Jason Clarke","Andy Bellin, Robert Festinger","Crime, Drama, Thriller",A teenage girl is targeted by an online sexual predator.
tt7155052,Tsuredure Children,"Chris Abigail Kaname, Yui Ogura, Kyle Igneczi, Kristi Kang",  ,"Animation, Comedy, Romance","A series of stories, some loosely connected to each other, about young male and female highschool students struggling to confess their feelings to each other."
tt2543328,TURN: Washington's Spies,"Jamie Bell, Seth Numrich, Daniel Henshall, Meegan Warner",Craig Silverstein,"Drama, History, War",A Long Island farmer bands together a group of childhood friends to form an unlikely group of spies who turn the tide in America's fight for independence
tt3214310,Tut,"Ben Kingsley, Avan Jogia, Sibylla Deen, Alexander Siddig",  ,"Biography, Drama, History",A mini-series concentrating on the youngest Pharaoh to rule Ancient Egypt.
tt0098936,Twin Peaks,"Kyle MacLachlan, Michael Ontkean, Mädchen Amick, Dana Ashbrook","Mark Frost, David Lynch","Crime, Drama, Mystery, Thriller",An idiosyncratic FBI agent investigates the murder of a young woman in the even more idiosyncratic town of Twin Peaks.
tt5637108,Twin Star Exorcists,"Brian Beacock, Johnny Yong Bosch, Alex Cazares, Ray Chase",  ,"Animation, Action, Fantasy","Grotesque monsters known as Impurities reside in Magano, a realm parallel to the present day. Exorcists purify these evil apparitions to protect the people. Rokuro Enmado is opposed to ..."
tt0315297,Twisted,"Ashley Judd, Samuel L. Jackson, Andy Garcia, David Strathairn",Sarah Thorp,"Crime, Drama, Mystery, Thriller","Jessica, whose father killed her mother and committed suicide, is a police officer. While investigating a murder, she finds herself in the center of her own investigation, when her former lovers start being murdered."
tt0369179,Two and a Half Men,"Jon Cryer, Angus T. Jones, Conchata Ferrell, Charlie Sheen","Lee Aronsohn, Chuck Lorre","Comedy, Romance",A hedonistic jingle writer's free-wheeling life comes to an abrupt halt when his brother and 10-year-old nephew move into his beach-front house.
tt2568204,Tyrant,"Adam Rayner, Jennifer Finnigan, Moran Atias, Noah Silver","Howard Gordon, Gideon Raff, Craig Wright","Action, Drama, Thriller",An unassuming American family is drawn into the workings of a turbulent Middle Eastern nation.
tt0805669,Ugly Betty,"America Ferrera, Eric Mabius, Tony Plana, Ana Ortiz","Silvio Horta, Fernando Gaitán","Comedy, Drama, Romance","A young, smart and wise woman named Betty Suarez goes on a journey to find her inner beauty. The only problem is that it's hard for a slightly less attractive woman to find her beauty ..."
tt8699270,Ultraman,"D.C. Douglas, Tara Sands, Cristina Valenzuela, Michael Yurchak","Eiichi Shimizu, Tomohiro Shimoguchi, Eiji Tsuburaya","Animation, Action, Sci-Fi","Shinjiro Hayata learns that his father passed on the ""Ultraman Factor"" to him and fights against evil."
tt3339966,Unbreakable Kimmy Schmidt,"Ellie Kemper, Tituss Burgess, Carol Kane, Jane Krakowski","Robert Carlock, Tina Fey","Comedy, Drama",A woman is rescued from a doomsday cult and starts life over again in New York City.
tt1553656,Under the Dome,"Mike Vogel, Rachelle Lefevre, Alexander Koch, Colin Ford",Brian K. Vaughan,"Drama, Mystery, Sci-Fi, Thriller","An invisible and mysterious force field descends upon a small actual town of Chester's Mill, Maine, USA, trapping residents inside, cut off from the rest of civilization. The trapped townspeople must discover the secrets and purpose of the ""dome"" or ""sphere"" and its origins, while coming to learn more than they ever knew about each other and animals too."
tt1842530,Unforgettable,"Poppy Montgomery, Dylan Walsh, James Hiroyuki Liao, Jane Curtin","John Bellucci, Ed Redlich","Crime, Drama, Mystery","Carrie Wells, a former police detective, has a rare ability to remember virtually everything she experiences including detailed visual recall. She returns to police work and uses her ability to solve crimes."
tt4192812,Unforgotten,"Nicola Walker, Sanjeev Bhaskar, Lewis Reeves, Jordan Long",Chris Lang,"Crime, Drama, Mystery",London detectives investigate crimes from the past; unraveling secrets left buried for years.
tt1001482,United States of Tara,"Toni Collette, John Corbett, Rosemarie DeWitt, Keir Gilchrist",Diablo Cody,"Comedy, Drama, Romance",A woman struggles to find a balance between her dissociative identity disorder and raising a dysfunctional family.
